scaled_shares,prev_max_mag,new_max_mag,slashed_amount,theoretical_result,error,relative_error_percent,magnitude_ratio,slash_percentage,slash_range
5999.0,5981.0,3674.0,0.0,1.3839693e-11,1.3839693e-11,100.0,0.6142785487376693,38.57214512623307,25-50%
359.0,2360.0,29.0,0.0,8.36829e-13,8.36829e-13,100.0,0.01228813559322034,98.77118644067797,90-100%
62.0,6171.0,5924.0,0.0,1.5314e-14,1.5314e-14,100.0,0.9599740722735375,4.002592772646248,0-10%
6173.0,5497.0,2317.0,0.0,1.963014e-11,1.963014e-11,100.0,0.4215026378024377,57.84973621975623,50-75%
2827.0,1719639407.0,5800.0,0.0,4.861404206989e-06,4.861404206989e-06,100.0,3.3728001209965293e-06,99.9996627199879,90-100%
4169.0,2242.0,232.0,0.0,8.37969e-12,8.37969e-12,100.0,0.10347903657448707,89.65209634255129,75-90%
850331.0,790798257.0,72.0,0.0,0.000672440211449235,0.000672440211449235,100.0,9.104724164813125e-08,99.99999089527584,90-100%
9518763511451.0,181664109796220.0,241210.0,1729217697.0,1729217697.372466,0.3724661486494195,2.153957533602502e-08,1.3277801557532473e-09,99.99999986722199,90-100%
3905.0,2350812686440.0,71.0,0.0,0.009179923540270946,0.009179923540270946,100.0,3.020232126938207e-11,99.99999999697977,90-100%
2.2809629489840133e+21,387770241.0,107210615.0,639946111886.0,639946111886.8119,0.8118514270258,1.268624673149656e-10,0.2764797389390178,72.35202610609822,50-75%
5623.0,5622.0,233.0,0.0,3.0302347e-11,3.0302347e-11,100.0,0.04144432586268232,95.85556741373176,90-100%
2439649223.0,5516.0,2196.0,0.0,8.09963542036e-06,8.09963542036e-06,100.0,0.3981145757795504,60.188542422044954,50-75%
5546.0,5240.0,4984.0,0.0,1.419776e-12,1.419776e-12,100.0,0.9511450381679389,4.885496183206107,0-10%
350.0,4332.0,4139.0,0.0,6.755e-14,6.755e-14,100.0,0.9554478301015698,4.455216989843028,0-10%
5333.0,4038.0,1168.0,0.0,1.530571e-11,1.530571e-11,100.0,0.2892521050024765,71.07478949975236,50-75%
880824791.0,29284.0,5546.0,0.0,2.0909018888758e-05,2.0909018888758e-05,100.0,0.1893866958065838,81.06133041934162,75-90%
5035.0,5354.0,3706.0,0.0,8.29768e-12,8.29768e-12,100.0,0.6921927530818079,30.7807246918192,25-50%
18.0,4122.0,454.0,0.0,6.6024e-14,6.6024e-14,100.0,0.1101407083939835,88.98592916060166,75-90%
2.4444118264550545e+38,1410543696641662.0,205476.0,3.4479496933002406e+35,3.447949693300241e+35,7.69245556402137e+19,2.231023143687011e-14,1.456714885821787e-10,99.99999998543285,90-100%
5444.0,6194.0,35.0,0.0,3.3529596e-11,3.3529596e-11,100.0,0.0056506296415886345,99.43493703584113,90-100%
